name,submissions,x,y,z
"Crescent Rosebear",1,-516.28,99.63,-111.95
"Crescent Rosebear",1,-516.26,100.13,-106.74
"Crescent Rosebear",1,-516.15,99.98,-108.42
"Crescent Rosebear",2,-516.14,99.46,-113.85
"Crescent Rosebear",1,-516.12,99.33,-115.13
"Crescent Rosebear",1,-516.08,99.57,-112.85
"Crescent Rosebear",1,-516.07,99.67,-111.88
"Crescent Rosebear",1,-516.01,99.14,-117.19
"Crescent Rosebear",1,-515.97,99.81,-110.54
"Crescent Rosebear",1,-515.97,99.83,-110.17
"Crescent Rosebear",1,-515.92,99.45,-114.19
"Crescent Rosebear",2,-515.86,99.64,-112.42
"Crescent Rosebear",1,-515.77,100.00,-108.90
"Crescent Rosebear",1,-515.71,100.01,-108.84
"Crescent Rosebear",1,-515.69,99.64,-112.05
"Crescent Rosebear",1,-515.62,99.72,-111.85
"Crescent Rosebear",1,-515.58,99.31,-116.09
"Crescent Rosebear",1,-515.51,99.49,-114.31
"Crescent Rosebear",1,-515.41,99.97,-109.62
"Crescent Rosebear",1,-515.30,99.93,-110.23
"Crescent Rosebear",1,-515.28,99.72,-112.37
"Crescent Rosebear",1,-515.19,99.78,-111.88
"Crescent Rosebear",1,-515.18,99.85,-110.32
"Crescent Rosebear",1,-515.02,99.63,-113.57
"Crescent Rosebear",1,-515.02,99.74,-112.48
"Crescent Rosebear",1,-515.02,100.01,-109.78
"Crescent Rosebear",2,-515.00,100.23,-107.52
"Crescent Rosebear",1,-514.98,99.56,-114.26
"Crescent Rosebear",1,-514.87,100.09,-109.13
"Crescent Rosebear",1,-514.74,99.81,-112.08
"Crescent Rosebear",1,-514.72,100.00,-109.80
"Crescent Rosebear",1,-514.67,99.74,-112.90
"Crescent Rosebear",1,-514.53,99.79,-112.60
"Crescent Rosebear",1,-514.45,99.50,-115.58
"Crescent Rosebear",1,-514.41,99.84,-112.26
"Crescent Rosebear",1,-514.40,100.21,-108.52
"Crescent Rosebear",1,-514.25,99.61,-114.70
"Crescent Rosebear",1,-514.23,100.06,-110.28
"Crescent Rosebear",1,-514.06,100.22,-108.83
"Crescent Rosebear",1,-514.05,99.72,-113.90
"Crescent Rosebear",1,-513.75,100.08,-110.60
"Crescent Rosebear",1,-513.75,100.20,-109.44
"Crescent Rosebear",1,-513.74,100.05,-110.92
"Crescent Rosebear",1,-513.68,100.45,-107.00
"Crescent Rosebear",1,-513.65,99.75,-114.04
"Crescent Rosebear",1,-513.64,99.84,-113.15
"Crescent Rosebear",1,-513.63,100.29,-108.71
"Crescent Rosebear",1,-513.52,99.49,-116.82
"Crescent Rosebear",1,-513.46,99.97,-112.06
"Crescent Rosebear",2,-513.45,99.96,-111.87
"Crescent Rosebear",1,-513.45,100.33,-108.47
"Crescent Rosebear",1,-513.35,99.63,-113.99
"Crescent Rosebear",1,-513.26,99.58,-116.31
"Crescent Rosebear",1,-513.25,100.02,-111.86
"Crescent Rosebear",1,-513.19,100.19,-110.28
"Crescent Rosebear",1,-513.05,100.07,-110.70
"Crescent Rosebear",1,-513.03,99.53,-117.01
"Crescent Rosebear",1,-513.01,100.11,-111.29
"Crescent Rosebear",1,-512.95,99.92,-113.28
"Crescent Rosebear",1,-512.95,99.71,-115.33
"Crescent Rosebear",1,-512.89,100.41,-108.41
"Crescent Rosebear",1,-512.47,100.02,-110.77
"Crescent Rosebear",1,-512.44,100.20,-111.07
"Crescent Rosebear",1,-512.23,100.28,-110.58
"Crescent Rosebear",1,-512.13,100.38,-109.66
"Crescent Rosebear",1,-512.10,100.00,-113.51
"Crescent Rosebear",1,-512.05,100.20,-111.60
"Crescent Rosebear",1,-511.80,99.98,-113.77
"Crescent Rosebear",1,-511.75,100.30,-110.62
"Crescent Rosebear",1,-511.52,99.74,-116.14
"Crescent Rosebear",1,-511.40,100.36,-109.87
"Crescent Rosebear",1,-511.31,100.38,-109.69
"Crescent Rosebear",1,-511.31,99.75,-115.92
"Crescent Rosebear",1,-510.69,100.03,-112.95
"Crescent Rosebear",2,-510.57,100.24,-110.83
"Crescent Rosebear",1,-510.41,100.01,-113.08
"Crescent Rosebear",1,-510.23,100.13,-111.90
"Crescent Rosebear",1,-509.93,100.12,-111.91
"Crescent Rosebear",1,-499.70,98.46,-171.99
"Crescent Rosebear",2,-486.63,98.78,-165.29
"Crescent Rosebear",1,-486.46,98.79,-166.41
"Crescent Rosebear",1,-486.46,98.79,-163.68
"Crescent Rosebear",1,-486.45,98.79,-164.87
"Crescent Rosebear",1,-486.39,98.79,-165.21
"Crescent Rosebear",1,-486.21,98.79,-165.03
"Crescent Rosebear",1,-485.95,98.80,-163.63
"Crescent Rosebear",1,-485.33,98.82,-164.09
"Crescent Rosebear",1,-485.33,98.82,-166.38
"Crescent Rosebear",1,-485.24,98.82,-163.34
"Crescent Rosebear",1,-485.24,98.82,-161.84
"Crescent Rosebear",1,-485.22,98.82,-162.13
"Crescent Rosebear",1,-485.06,98.83,-161.37
"Crescent Rosebear",1,-484.95,98.83,-163.78
"Crescent Rosebear",1,-484.92,98.83,-168.61
"Crescent Rosebear",1,-484.82,98.83,-168.60
"Crescent Rosebear",1,-484.70,98.84,-162.80
"Crescent Rosebear",1,-484.54,98.84,-169.06
"Crescent Rosebear",1,-484.53,98.84,-165.25
"Crescent Rosebear",1,-484.35,98.85,-167.07
"Crescent Rosebear",1,-484.33,98.85,-169.53
"Crescent Rosebear",1,-484.21,98.85,-160.99
"Crescent Rosebear",1,-484.15,98.85,-163.10
"Crescent Rosebear",1,-483.95,98.85,-160.31
"Crescent Rosebear",1,-483.93,98.86,-167.02
"Crescent Rosebear",1,-483.88,98.86,-162.23
"Crescent Rosebear",1,-483.88,98.86,-164.59
"Crescent Rosebear",1,-483.82,98.86,-164.92
"Crescent Rosebear",1,-483.78,98.86,-163.84
"Crescent Rosebear",1,-483.75,98.86,-165.63
"Crescent Rosebear",1,-483.60,98.87,-164.53
"Crescent Rosebear",1,-483.51,98.87,-168.33
"Crescent Rosebear",1,-483.46,98.87,-161.04
"Crescent Rosebear",1,-483.38,98.87,-166.97
"Crescent Rosebear",1,-483.38,98.87,-161.52
"Crescent Rosebear",1,-483.32,98.87,-166.00
"Crescent Rosebear",1,-483.18,98.88,-164.33
"Crescent Rosebear",1,-483.12,98.88,-167.43
"Crescent Rosebear",1,-482.72,98.89,-162.85
"Crescent Rosebear",1,-482.71,98.89,-169.59
"Crescent Rosebear",2,-482.66,98.89,-170.22
"Crescent Rosebear",1,-482.55,98.89,-169.63
"Crescent Rosebear",1,-482.43,98.90,-170.12
"Crescent Rosebear",1,-482.35,98.89,-165.41
"Crescent Rosebear",1,-482.09,98.91,-163.97
"Crescent Rosebear",2,-481.95,98.91,-167.73
"Crescent Rosebear",1,-481.65,98.92,-167.59
"Crescent Rosebear",1,-481.59,98.92,-163.86
"Crescent Rosebear",1,-481.56,98.92,-168.27
"Crescent Rosebear",1,-481.50,98.92,-160.60
"Crescent Rosebear",1,-481.50,98.92,-165.62
"Crescent Rosebear",1,-481.41,98.93,-163.01
"Crescent Rosebear",1,-481.40,98.93,-161.46
"Crescent Rosebear",1,-481.34,98.93,-164.32
"Crescent Rosebear",1,-481.19,98.93,-164.84
"Crescent Rosebear",1,-481.15,98.93,-166.61
"Crescent Rosebear",1,-481.05,98.94,-159.81
"Crescent Rosebear",2,-481.03,98.94,-165.57
"Crescent Rosebear",1,-481.01,98.94,-165.37
"Crescent Rosebear",1,-481.00,98.94,-170.75
"Crescent Rosebear",1,-480.98,98.94,-167.39
"Crescent Rosebear",1,-480.86,98.94,-161.37
"Crescent Rosebear",1,-480.82,98.94,-160.89
"Crescent Rosebear",1,-480.72,98.94,-164.97
"Crescent Rosebear",1,-480.72,98.94,-161.72
"Crescent Rosebear",1,-480.71,98.95,-164.24
"Crescent Rosebear",1,-480.64,98.95,-165.19
"Crescent Rosebear",2,-480.64,98.95,-165.02
"Crescent Rosebear",2,-480.64,98.89,-165.13
"Crescent Rosebear",1,-480.62,98.95,-168.41
"Crescent Rosebear",1,-480.61,98.95,-159.54
"Crescent Rosebear",1,-480.60,98.95,-165.33
"Crescent Rosebear",1,-480.60,98.95,-165.86
"Crescent Rosebear",1,-480.59,98.95,-167.25
"Crescent Rosebear",1,-480.57,98.95,-160.29
"Crescent Rosebear",1,-480.57,98.95,-159.78
"Crescent Rosebear",1,-480.49,98.96,-159.41
"Crescent Rosebear",1,-480.45,98.95,-165.23
"Crescent Rosebear",1,-480.41,98.95,-168.76
"Crescent Rosebear",1,-480.39,98.95,-166.52
"Crescent Rosebear",1,-480.35,98.95,-165.36
"Crescent Rosebear",1,-480.17,98.96,-159.67
"Crescent Rosebear",1,-480.05,98.96,-168.04
"Crescent Rosebear",1,-479.96,98.96,-169.75
"Crescent Rosebear",1,-479.93,98.97,-161.07
"Crescent Rosebear",1,-479.89,98.97,-166.31
"Crescent Rosebear",1,-479.84,98.97,-167.29
"Crescent Rosebear",1,-479.83,98.97,-167.07
"Crescent Rosebear",1,-479.82,98.97,-165.05
"Crescent Rosebear",1,-479.80,98.97,-170.86
"Crescent Rosebear",1,-479.72,98.97,-169.21
"Crescent Rosebear",1,-479.65,98.97,-161.50
"Crescent Rosebear",1,-479.61,98.97,-166.70
"Crescent Rosebear",1,-479.60,98.97,-164.86
"Crescent Rosebear",1,-479.59,98.97,-165.06
"Crescent Rosebear",1,-479.57,98.97,-162.91
"Crescent Rosebear",1,-479.49,98.98,-159.74
"Crescent Rosebear",1,-479.20,98.98,-162.58
"Crescent Rosebear",1,-479.12,98.98,-168.36
"Crescent Rosebear",1,-479.08,98.98,-168.90
"Crescent Rosebear",1,-479.07,98.99,-160.01
"Crescent Rosebear",1,-479.06,98.98,-169.82
"Crescent Rosebear",1,-478.88,98.98,-160.80
"Crescent Rosebear",1,-478.85,98.98,-169.39
"Crescent Rosebear",1,-478.77,98.98,-165.60
"Crescent Rosebear",1,-478.72,98.98,-165.38
"Crescent Rosebear",1,-478.58,98.98,-165.16
"Crescent Rosebear",1,-478.53,98.99,-164.46
"Crescent Rosebear",1,-478.50,98.99,-169.47
"Crescent Rosebear",1,-478.47,98.99,-162.45
"Crescent Rosebear",1,-478.38,99.00,-161.30
"Crescent Rosebear",1,-478.35,98.99,-161.15
"Crescent Rosebear",1,-478.28,98.99,-169.59
"Crescent Rosebear",1,-478.27,98.99,-164.91
"Crescent Rosebear",1,-478.26,98.99,-169.43
"Crescent Rosebear",1,-478.21,98.99,-166.31
"Crescent Rosebear",1,-478.09,98.99,-165.78
"Crescent Rosebear",1,-478.09,98.99,-168.71
"Crescent Rosebear",1,-477.96,99.00,-161.87
"Crescent Rosebear",1,-477.86,98.99,-166.24
"Crescent Rosebear",1,-477.84,98.99,-164.46
"Crescent Rosebear",1,-477.78,99.00,-165.86
"Crescent Rosebear",1,-477.76,99.02,-159.93
"Crescent Rosebear",1,-477.63,99.00,-166.83
"Crescent Rosebear",1,-477.54,99.00,-165.19
"Crescent Rosebear",1,-477.40,99.00,-168.73
"Crescent Rosebear",1,-477.38,99.00,-169.39
"Crescent Rosebear",1,-477.33,99.00,-163.44
"Crescent Rosebear",1,-477.31,99.00,-167.65
"Crescent Rosebear",1,-477.19,99.03,-160.96
"Crescent Rosebear",1,-477.13,99.02,-161.92
"Crescent Rosebear",1,-477.11,99.01,-167.44
"Crescent Rosebear",1,-476.99,99.01,-168.80
"Crescent Rosebear",1,-476.89,99.02,-161.97
"Crescent Rosebear",1,-476.87,99.01,-167.10
"Crescent Rosebear",1,-476.86,99.01,-163.78
"Crescent Rosebear",1,-476.82,99.02,-162.17
"Crescent Rosebear",1,-476.46,99.01,-166.33
"Crescent Rosebear",1,-476.16,99.02,-165.07
"Crescent Rosebear",1,-475.91,99.02,-165.78
"Crescent Rosebear",1,-475.69,99.03,-167.03
"Crescent Rosebear",1,-475.59,99.03,-164.94
"Crescent Rosebear",2,-475.40,99.05,-162.74
"Crescent Rosebear",1,-475.28,99.03,-166.32
"Crescent Rosebear",1,-475.15,99.06,-162.79
"Crescent Rosebear",1,-475.03,99.04,-165.49
"Crescent Rosebear",1,-466.03,99.42,-153.62
"Crescent Rosebear",1,-465.99,99.44,-152.30
"Crescent Rosebear",1,-465.77,99.46,-151.78
"Crescent Rosebear",1,-465.76,99.41,-154.61
"Crescent Rosebear",1,-465.72,99.46,-151.52
"Crescent Rosebear",1,-465.59,99.42,-153.89
"Crescent Rosebear",1,-465.55,99.44,-153.22
"Crescent Rosebear",2,-465.54,99.45,-152.54
"Crescent Rosebear",1,-465.44,99.49,-150.17
"Crescent Rosebear",1,-465.36,99.40,-155.58
"Crescent Rosebear",1,-465.25,99.49,-150.65
"Crescent Rosebear",1,-465.23,99.46,-152.59
"Crescent Rosebear",1,-465.08,99.47,-151.96
"Crescent Rosebear",1,-464.97,99.47,-151.89
"Crescent Rosebear",1,-464.88,99.44,-154.04
"Crescent Rosebear",1,-464.77,99.41,-156.06
"Crescent Rosebear",1,-464.77,99.46,-152.93
"Crescent Rosebear",1,-464.76,99.50,-150.46
"Crescent Rosebear",1,-464.72,99.43,-154.62
"Crescent Rosebear",1,-464.68,99.41,-156.04
"Crescent Rosebear",1,-464.50,99.50,-149.67
"Crescent Rosebear",1,-464.48,99.42,-155.61
"Crescent Rosebear",1,-464.42,99.47,-152.60
"Crescent Rosebear",1,-464.41,99.41,-156.38
"Crescent Rosebear",1,-464.38,99.50,-149.14
"Crescent Rosebear",1,-464.35,99.47,-153.34
"Crescent Rosebear",1,-464.33,99.50,-149.59
"Crescent Rosebear",1,-464.32,99.46,-153.40
"Crescent Rosebear",1,-464.30,99.51,-148.62
"Crescent Rosebear",1,-464.24,99.40,-157.22
"Crescent Rosebear",1,-464.23,99.50,-151.64
"Crescent Rosebear",2,-464.23,99.42,-156.30
"Crescent Rosebear",1,-464.16,99.48,-152.62
"Crescent Rosebear",1,-464.14,99.51,-150.89
"Crescent Rosebear",1,-464.13,99.47,-153.45
"Crescent Rosebear",1,-464.07,99.51,-150.82
"Crescent Rosebear",1,-463.95,99.51,-149.46
"Crescent Rosebear",1,-463.89,99.48,-153.39
"Crescent Rosebear",1,-463.81,99.45,-155.05
"Crescent Rosebear",1,-463.79,99.51,-149.52
"Crescent Rosebear",1,-463.79,99.49,-152.75
"Crescent Rosebear",1,-463.79,99.43,-156.20
"Crescent Rosebear",1,-463.67,99.46,-154.48
"Crescent Rosebear",1,-463.66,99.51,-151.78
"Crescent Rosebear",1,-463.60,99.47,-153.85
"Crescent Rosebear",1,-463.56,99.47,-154.15
"Crescent Rosebear",1,-463.53,99.43,-156.79
"Crescent Rosebear",1,-463.50,99.51,-150.34
"Crescent Rosebear",1,-463.33,99.52,-151.04
"Crescent Rosebear",1,-463.25,99.52,-151.80
"Crescent Rosebear",1,-463.21,99.51,-152.40
"Crescent Rosebear",1,-463.17,99.52,-150.77
"Crescent Rosebear",1,-463.14,99.52,-151.90
"Crescent Rosebear",1,-463.13,99.46,-155.39
"Crescent Rosebear",1,-463.08,99.53,-149.94
"Crescent Rosebear",1,-462.97,99.54,-147.94
"Crescent Rosebear",1,-462.92,99.47,-154.97
"Crescent Rosebear",1,-462.90,99.52,-150.02
"Crescent Rosebear",2,-462.88,99.53,-149.73
"Crescent Rosebear",1,-462.80,99.54,-147.80
"Crescent Rosebear",1,-462.66,99.54,-148.54
"Crescent Rosebear",1,-462.65,99.47,-155.42
"Crescent Rosebear",1,-462.53,99.49,-154.87
"Crescent Rosebear",1,-462.52,99.55,-147.66
"Crescent Rosebear",1,-462.51,99.52,-152.72
"Crescent Rosebear",1,-462.49,99.46,-156.22
"Crescent Rosebear",1,-462.41,99.53,-151.60
"Crescent Rosebear",1,-462.22,99.54,-150.61
"Crescent Rosebear",1,-462.05,99.54,-150.94
"Crescent Rosebear",1,-461.96,99.45,-157.64
"Crescent Rosebear",1,-461.95,99.44,-158.28
"Crescent Rosebear",1,-461.92,99.56,-147.40
"Crescent Rosebear",1,-461.92,99.53,-152.36
"Crescent Rosebear",1,-461.87,99.45,-157.81
"Crescent Rosebear",1,-461.86,99.57,-147.24
"Crescent Rosebear",1,-461.85,99.55,-149.42
"Crescent Rosebear",1,-461.81,99.55,-149.56
"Crescent Rosebear",1,-461.80,99.51,-153.71
"Crescent Rosebear",1,-461.77,99.54,-151.45
"Crescent Rosebear",1,-461.77,99.54,-152.61
"Crescent Rosebear",1,-461.75,99.56,-148.17
"Crescent Rosebear",1,-461.70,99.52,-153.90
"Crescent Rosebear",1,-461.67,99.55,-150.89
"Crescent Rosebear",1,-461.65,99.45,-158.52
"Crescent Rosebear",1,-461.55,99.46,-158.13
"Crescent Rosebear",1,-461.55,99.48,-156.97
"Crescent Rosebear",1,-461.48,99.55,-152.17
"Crescent Rosebear",1,-461.44,99.51,-154.75
"Crescent Rosebear",1,-461.42,99.55,-151.47
"Crescent Rosebear",1,-461.38,99.55,-150.85
"Crescent Rosebear",1,-461.29,99.55,-152.43
"Crescent Rosebear",1,-461.24,99.55,-151.28
"Crescent Rosebear",1,-461.23,99.51,-155.48
"Crescent Rosebear",1,-461.22,99.57,-148.51
"Crescent Rosebear",1,-461.20,99.50,-155.83
"Crescent Rosebear",1,-461.19,99.57,-149.35
"Crescent Rosebear",1,-461.18,99.52,-154.75
"Crescent Rosebear",1,-461.10,99.56,-152.44
"Crescent Rosebear",1,-460.94,99.56,-150.71
"Crescent Rosebear",1,-460.92,99.56,-151.79
"Crescent Rosebear",1,-460.83,99.54,-154.17
"Crescent Rosebear",1,-460.80,99.56,-152.34
"Crescent Rosebear",1,-460.76,99.49,-157.38
"Crescent Rosebear",1,-460.76,99.50,-156.71
"Crescent Rosebear",1,-460.75,99.57,-150.82
"Crescent Rosebear",1,-460.74,99.56,-152.29
"Crescent Rosebear",1,-460.72,99.59,-147.26
"Crescent Rosebear",1,-460.64,99.56,-153.28
"Crescent Rosebear",1,-460.62,99.56,-153.33
"Crescent Rosebear",1,-460.62,99.49,-157.68
"Crescent Rosebear",1,-460.57,99.57,-151.39
"Crescent Rosebear",1,-460.54,99.57,-150.32
"Crescent Rosebear",1,-460.53,99.56,-152.50
"Crescent Rosebear",1,-460.53,99.58,-148.74
"Crescent Rosebear",1,-460.52,99.56,-152.24
"Crescent Rosebear",1,-460.29,99.60,-147.43
"Crescent Rosebear",1,-460.29,99.57,-153.44
"Crescent Rosebear",1,-460.26,99.57,-152.81
"Crescent Rosebear",1,-460.24,99.56,-153.75
"Crescent Rosebear",1,-460.23,99.59,-148.23
"Crescent Rosebear",1,-460.22,99.55,-154.49
"Crescent Rosebear",1,-460.17,99.58,-149.76
"Crescent Rosebear",1,-460.17,99.52,-156.17
"Crescent Rosebear",1,-460.14,99.60,-147.63
"Crescent Rosebear",1,-460.14,99.45,-152.88
"Crescent Rosebear",1,-460.14,99.57,-152.88
"Crescent Rosebear",1,-460.13,99.57,-152.72
"Crescent Rosebear",1,-460.06,99.57,-153.53
"Crescent Rosebear",1,-460.06,99.57,-153.35
"Crescent Rosebear",1,-460.05,99.60,-147.88
"Crescent Rosebear",1,-460.04,99.60,-147.73
"Crescent Rosebear",1,-460.03,99.57,-153.12
"Crescent Rosebear",1,-460.02,99.60,-147.64
"Crescent Rosebear",1,-459.99,99.60,-148.38
"Crescent Rosebear",1,-459.89,99.57,-153.77
"Crescent Rosebear",2,-459.83,99.57,-152.71
"Crescent Rosebear",1,-459.81,99.57,-152.88
"Crescent Rosebear",1,-459.81,99.56,-154.11
"Crescent Rosebear",1,-459.79,99.54,-155.84
"Crescent Rosebear",1,-459.77,99.58,-153.12
"Crescent Rosebear",1,-459.69,99.60,-148.86
"Crescent Rosebear",1,-459.67,99.59,-150.29
"Crescent Rosebear",1,-459.65,99.53,-156.33
"Crescent Rosebear",1,-459.60,99.59,-152.40
"Crescent Rosebear",1,-459.60,99.60,-148.73
"Crescent Rosebear",1,-459.58,99.60,-149.66
"Crescent Rosebear",1,-459.42,99.58,-152.67
"Crescent Rosebear",1,-459.36,99.61,-147.98
"Crescent Rosebear",1,-459.34,99.57,-154.73
"Crescent Rosebear",1,-459.32,99.60,-149.41
"Crescent Rosebear",1,-459.30,99.61,-148.86
"Crescent Rosebear",1,-459.26,99.58,-152.90
"Crescent Rosebear",1,-459.21,99.50,-158.81
"Crescent Rosebear",1,-459.10,99.55,-156.13
"Crescent Rosebear",1,-459.08,99.52,-158.25
"Crescent Rosebear",1,-459.03,99.54,-156.88
"Crescent Rosebear",1,-458.92,99.62,-148.88
"Crescent Rosebear",1,-458.88,99.60,-151.07
"Crescent Rosebear",1,-458.81,99.60,-150.94
"Crescent Rosebear",1,-458.74,99.59,-153.47
"Crescent Rosebear",1,-458.72,99.61,-149.75
"Crescent Rosebear",1,-458.72,99.58,-154.30
"Crescent Rosebear",1,-458.68,99.60,-151.75
"Crescent Rosebear",1,-458.64,99.62,-148.93
"Crescent Rosebear",1,-458.56,99.61,-151.02
"Crescent Rosebear",1,-458.53,99.60,-152.21
"Crescent Rosebear",1,-458.53,99.57,-155.25
"Crescent Rosebear",2,-458.50,99.63,-148.14
"Crescent Rosebear",1,-458.49,99.57,-156.16
"Crescent Rosebear",1,-458.45,99.61,-150.96
"Crescent Rosebear",1,-458.45,99.59,-152.39
"Crescent Rosebear",1,-458.37,99.63,-148.73
"Crescent Rosebear",1,-458.31,99.57,-155.62
"Crescent Rosebear",1,-458.28,99.63,-148.14
"Crescent Rosebear",1,-458.28,99.61,-152.55
"Crescent Rosebear",1,-458.21,99.59,-154.13
"Crescent Rosebear",1,-458.19,99.57,-156.31
"Crescent Rosebear",1,-458.14,99.60,-153.13
"Crescent Rosebear",1,-458.08,99.60,-153.46
"Crescent Rosebear",1,-458.00,99.62,-151.72
"Crescent Rosebear",1,-458.00,99.56,-157.15
"Crescent Rosebear",1,-457.98,99.64,-148.26
"Crescent Rosebear",1,-457.93,99.63,-150.37
"Crescent Rosebear",1,-457.92,99.65,-147.34
"Crescent Rosebear",1,-457.87,99.61,-154.61
"Crescent Rosebear",1,-457.82,99.63,-149.64
"Crescent Rosebear",1,-457.78,99.64,-148.36
"Crescent Rosebear",2,-457.73,99.63,-151.07
"Crescent Rosebear",1,-457.67,99.57,-157.35
"Crescent Rosebear",1,-457.57,99.59,-155.83
"Crescent Rosebear",1,-457.57,99.60,-153.68
"Crescent Rosebear",1,-457.48,99.57,-157.67
"Crescent Rosebear",1,-457.48,99.56,-158.03
"Crescent Rosebear",1,-457.45,99.58,-156.57
"Crescent Rosebear",1,-457.40,99.65,-147.99
"Crescent Rosebear",1,-457.37,99.62,-154.74
"Crescent Rosebear",1,-457.34,99.62,-153.74
"Crescent Rosebear",1,-457.33,99.65,-148.21
"Crescent Rosebear",1,-457.33,99.62,-153.35
"Crescent Rosebear",1,-457.33,99.65,-147.66
"Crescent Rosebear",1,-457.32,99.62,-154.57
"Crescent Rosebear",1,-457.32,99.65,-149.16
"Crescent Rosebear",1,-457.18,99.59,-156.46
"Crescent Rosebear",1,-457.15,99.60,-156.07
"Crescent Rosebear",1,-457.14,99.61,-155.21
"Crescent Rosebear",1,-457.08,99.61,-155.54
"Crescent Rosebear",1,-456.99,99.61,-156.01
"Crescent Rosebear",1,-456.87,99.62,-155.33
"Crescent Rosebear",1,-456.83,99.63,-153.92
"Crescent Rosebear",1,-456.54,99.63,-155.26
"Crescent Rosebear",1,-456.52,99.62,-155.78
"Crescent Rosebear",1,-456.46,99.61,-156.50
"Crescent Rosebear",1,-456.44,99.60,-157.37
"Crescent Rosebear",1,-456.41,99.66,-149.00
"Crescent Rosebear",1,-456.39,99.67,-148.45
"Crescent Rosebear",1,-456.34,99.64,-152.72
"Crescent Rosebear",1,-456.32,99.67,-148.36
"Crescent Rosebear",1,-456.21,99.64,-153.19
"Crescent Rosebear",1,-456.18,99.65,-152.26
"Crescent Rosebear",1,-456.08,99.67,-148.74
"Crescent Rosebear",1,-456.07,99.64,-154.19
"Crescent Rosebear",1,-456.07,99.66,-150.98
"Crescent Rosebear",1,-456.02,99.65,-152.57
"Crescent Rosebear",1,-455.97,99.65,-152.98
"Crescent Rosebear",1,-455.96,99.63,-156.30
"Crescent Rosebear",1,-455.95,99.64,-153.92
"Crescent Rosebear",1,-455.93,99.66,-150.72
"Crescent Rosebear",1,-455.91,99.61,-157.07
"Crescent Rosebear",1,-455.90,99.62,-157.02
"Crescent Rosebear",1,-455.82,99.67,-149.54
"Crescent Rosebear",1,-455.81,99.66,-150.68
"Crescent Rosebear",1,-455.77,99.65,-153.06
"Crescent Rosebear",1,-455.65,99.66,-152.10
"Crescent Rosebear",1,-455.62,99.65,-153.46
"Crescent Rosebear",1,-455.41,99.64,-156.20
"Crescent Rosebear",1,-455.38,99.66,-153.70
"Crescent Rosebear",1,-455.22,99.67,-151.89
"Crescent Rosebear",1,-455.17,99.67,-152.90
"Crescent Rosebear",1,-455.16,99.65,-156.13
"Crescent Rosebear",1,-455.13,99.66,-154.37
"Crescent Rosebear",1,-455.02,99.67,-152.42
"Crescent Rosebear",1,-454.89,99.66,-153.90
"Crescent Rosebear",1,-454.80,99.69,-150.87
"Crescent Rosebear",1,-454.78,99.66,-154.40
"Crescent Rosebear",1,-454.74,99.69,-151.02
"Crescent Rosebear",1,-454.69,99.67,-153.92
"Crescent Rosebear",1,-454.54,99.68,-152.27
"Crescent Rosebear",1,-454.49,99.68,-153.35
"Crescent Rosebear",1,-454.33,99.68,-153.70
"Crescent Rosebear",1,-454.31,99.69,-152.12
"Crescent Rosebear",1,-448.86,100.89,-100.83
"Crescent Rosebear",1,-446.57,99.64,-165.40
"Crescent Rosebear",1,-440.18,99.91,-137.00
"Crescent Rosebear",1,-425.08,99.98,-138.98
"Crescent Rosebear",1,-402.02,100.06,-142.97
"Crescent Rosebear",1,-401.90,100.08,-142.16
"Crescent Rosebear",1,-401.72,100.07,-142.51
"Crescent Rosebear",1,-401.70,100.09,-140.39
"Crescent Rosebear",1,-401.56,100.09,-139.18
"Crescent Rosebear",1,-401.50,100.11,-137.05
"Crescent Rosebear",1,-401.28,100.09,-139.69
"Crescent Rosebear",1,-401.22,100.09,-140.06
"Crescent Rosebear",1,-401.17,100.10,-138.18
"Crescent Rosebear",1,-401.09,100.06,-144.04
"Crescent Rosebear",1,-401.05,100.09,-140.61
"Crescent Rosebear",1,-400.82,100.09,-139.29
"Crescent Rosebear",1,-400.75,100.10,-137.81
"Crescent Rosebear",1,-400.70,100.10,-138.07
"Crescent Rosebear",1,-400.67,100.09,-140.65
"Crescent Rosebear",1,-400.55,100.11,-136.33
"Crescent Rosebear",1,-400.44,100.11,-136.17
"Crescent Rosebear",1,-400.34,100.11,-137.34
"Crescent Rosebear",1,-400.11,100.11,-136.43
"Crescent Rosebear",1,-400.07,100.07,-143.64
"Crescent Rosebear",1,-400.06,100.08,-140.92
"Crescent Rosebear",1,-400.05,100.10,-137.52
"Crescent Rosebear",1,-400.04,100.11,-136.32
"Crescent Rosebear",1,-400.02,100.08,-141.62
"Crescent Rosebear",1,-399.86,100.05,-145.15
"Crescent Rosebear",1,-399.78,100.07,-143.03
"Crescent Rosebear",1,-399.75,100.09,-140.60
"Crescent Rosebear",1,-399.64,100.08,-142.02
"Crescent Rosebear",1,-399.59,100.10,-138.28
"Crescent Rosebear",1,-399.56,100.06,-143.95
"Crescent Rosebear",1,-399.56,100.07,-143.67
"Crescent Rosebear",1,-399.52,100.07,-142.33
"Crescent Rosebear",1,-399.49,100.07,-142.74
"Crescent Rosebear",1,-399.31,100.06,-144.74
"Crescent Rosebear",1,-399.24,100.07,-143.11
"Crescent Rosebear",1,-399.12,100.08,-141.28
"Crescent Rosebear",1,-398.84,100.05,-145.45
"Crescent Rosebear",1,-398.82,100.08,-141.80
"Crescent Rosebear",1,-398.68,100.09,-140.65
